Year  Day  Hour  Min  BzG     SPE    Den    Ey     AE    SYMh  
2017  228  10    30   -2.44   358.3  11.09  0.88   161   8     
2017  228  10    35   -2.26   358.7  11.75  0.81   180   10    
2017  228  10    40   -2.19   359.3  11.77  0.79   228   11    
2017  228  10    45   -2.77   358.2  11.63  NaN    233   12    
2017  228  10    50   -2.29   361    12.69  0.83   225   11    
2017  228  10    55   -1.83   357.3  12.11  0.65   211   NaN   
2017  228  11    0    -2.24   360.1  12.06  0.81   198   NaN   
2017  228  11    5    -2.2    362.6  13.41  0.8    199   12    
2017  228  11    10   -2.46   360.6  13.59  0.89   181   13    
2017  228  11    15   -2.33   362.4  13.54  0.84   179   12    
2017  228  11    20   -2.55   364    13.42  NaN    184   12    
2017  228  11    25   -2.79   363.1  13.6   1.03   193   12    
2017  228  11    30   -2.58   364.3  11.96  0.94   185   13    
2017  228  11    35   -1.72   362.3  9.39   0.62   155   12    
2017  228  11    40   -1.73   359.6  10.25  0.6    161   10    
2017  228  11    45   -1.07   358.6  10.92  0.29   187   8     
2017  228  11    50   -0.69   NaN    NaN    NaN    199   8     
2017  228  11    55   -1.03   357.6  9.05   0.37   192   7     
2017  228  12    0    -1.83   358.4  9.73   0.69   184   7     
2017  228  12    5    -1.1    358.4  9.28   0.39   195   7     
2017  228  12    10   -0.93   358.8  9.12   0.33   176   7     
2017  228  12    15   -0.94   358.2  9.01   0.34   163   7     
2017  228  12    20   -1.18   356.7  8.62   0.42   174   8     
2017  228  12    25   -0.42   355.7  8.75   0.15   175   8     
2017  228  12    30   -0.63   356.2  8.62   0.22   173   8     
2017  228  12    35   0.29    354.8  8.83   -0.07  172   8     
2017  228  12    40   1.99    358.4  9.38   -0.67  176   8     
2017  228  12    45   3.17    365.7  8.09   -1.16  169   8     
2017  228  12    50   3.33    367.4  7.07   -1.23  150   NaN   
2017  228  12    55   3.25    372.7  6.03   -1.21  147   11    
2017  228  13    0    3.02    372.8  6.18   -1.16  114   8     
2017  228  13    5    3.01    372.8  6.18   -1.14  92    5     
2017  228  13    10   3.06    373.3  6.39   -1.14  69    5     
2017  228  13    15   3.5     371.9  6.18   -1.3   65    6     
2017  228  13    20   3.69    371.2  6.13   -1.37  60    6     
2017  228  13    25   3.7     369.2  5.71   -1.37  59    6     
2017  228  13    30   3.11    372.2  5.98   -1.16  63    6     
2017  228  13    35   2.16    371.2  5.86   -0.78  49    7     
2017  228  13    40   1.4     371.3  6.22   -0.44  45    7     
2017  228  13    45   0.77    371.9  6.14   -0.29  44    7     
2017  228  13    50   -1.75   372.1  7.31   0.65   40    8     
2017  228  13    55   -3.16   375.2  7.08   1.15   47    NaN   
2017  228  14    0    0.86    372.1  6.9    -0.58  48    10    
2017  228  14    5    -0.99   377.1  6.58   -0.1   45    NaN   
2017  228  14    10   0.07    385.1  6.21   -0.03  44    NaN   
2017  228  14    15   -0.1    386.5  6.05   0.04   44    8     
2017  228  14    20   -2.78   389.8  6.16   1.08   65    7     
2017  228  14    25   1.23    392.9  6.05   -0.54  77    7     
2017  228  14    30   1.64    391.2  5.61   -0.81  67    8     
2017  228  14    35   3       391.6  5.54   -1.18  67    NaN   
2017  228  14    40   2.17    391    5.79   -0.8   62    NaN   
2017  228  14    45   0.01    394.5  5.93   -0.01  69    7     
2017  228  14    50   -4.16   397.4  6.5    1.66   78    7     
2017  228  14    55   -4      400.1  6.38   1.6    73    NaN   
2017  228  15    0    -4.11   398    6.56   1.58   71    NaN   
2017  228  15    5    -3.1    395    6.6    1.22   79    8     
2017  228  15    10   -2.92   395.4  6.32   1.15   85    8     
2017  228  15    15   -1.59   394.9  6.33   0.63   87    7     
2017  228  15    20   -1.32   392.9  6.34   0.52   89    7     
2017  228  15    25   -0.64   392.6  6.26   0.33   NaN   7     
2017  228  15    30   0.39    391.6  6.14   -0.23  NaN   7     
2017  228  15    35   0.64    391.8  6.25   -0.24  105   8     
2017  228  15    40   -0.08   392.5  6.26   0.13   127   8     
2017  228  15    45   1.25    390.1  6.2    -0.48  124   NaN   
2017  228  15    50   -1.03   389.9  6.59   0.4    121   NaN   
2017  228  15    55   -1.67   391.8  6.53   0.66   114   10    
2017  228  16    0    -2.48   388.8  6.42   0.97   130   11    
2017  228  16    5    -2.96   389.5  6.61   1.15   141   11    
2017  228  16    10   -2.49   390.9  6.98   0.98   115   11    
2017  228  16    15   -2.35   392.7  7.04   0.92   NaN   12    
2017  228  16    20   -2.27   390    7.14   0.88   101   12    
2017  228  16    25   -1.33   389.6  7.15   0.52   105   12    
2017  228  16    30   -1.17   389.4  6.82   0.45   111   12    
2017  228  16    35   -1.21   388.5  6.88   0.47   120   12    
2017  228  16    40   -1.69   388.6  7.02   0.66   132   12    
2017  228  16    45   -1.46   390.2  7.31   0.57   143   12    
2017  228  16    50   -2.4    388.1  7.53   0.93   146   12    
2017  228  16    55   -2.09   387.2  7.62   0.84   145   12    
2017  228  17    0    -2.33   388.3  7.59   NaN    151   12    
2017  228  17    5    -3.5    389.3  7.53   1.36   142   11    
2017  228  17    10   -3.51   389    7.64   1.37   116   12    
2017  228  17    15   -3.68   388.5  7.68   1.43   132   12    
2017  228  17    20   -3.34   392.9  8.07   1.31   154   11    
2017  228  17    25   -2.92   391.6  7.92   1.14   187   12    
2017  228  17    30   -2.8    391.5  7.83   1.09   209   11    
2017  228  17    35   -2.58   390.2  7.95   1.01   227   11    
2017  228  17    40   0.71    396.7  8.53   -0.29  222   11    
2017  228  17    45   1.41    400.6  8.72   -0.57  232   11    
2017  228  17    50   0.29    402.2  8.89   -0.06  209   11    
2017  228  17    55   1.04    402.6  9.15   -0.41  195   12    
2017  228  18    0    0.76    402.8  9.1    -0.26  230   11    
2017  228  18    5    -0.46   402.1  8.86   0.25   230   11    
2017  228  18    10   -1.88   399.2  8.86   0.75   197   11    
2017  228  18    15   -2.36   400.2  9.05   0.94   174   11    
2017  228  18    20   -3.05   399    8.78   1.21   213   11    
2017  228  18    25   -3.47   396    9.05   1.37   210   11    
2017  228  18    30   -3.49   395.8  NaN    1.38   180   11    
2017  228  18    35   -3.01   397.5  8.89   1.2    162   11    
2017  228  18    40   -3.25   397.8  9.11   1.29   161   11    
2017  228  18    45   -3.28   398    9.17   1.31   176   12    
2017  228  18    50   -2.98   397.8  9.22   1.18   202   12    
2017  228  18    55   -3.65   401.2  9.15   1.46   208   12    
2017  228  19    0    -3.69   398.2  9.23   1.47   241   11    
2017  228  19    5    -4.15   397    9.15   1.65   260   11    
2017  228  19    10   -3.77   393.9  8.47   1.48   268   11    
2017  228  19    15   -3.94   395.3  8.55   1.56   249   11    
2017  228  19    20   -3.31   396.1  8.48   1.31   275   11    
2017  228  19    25   -3.89   396.8  8.59   1.54   267   10    
2017  228  19    30   -3.84   396.4  8.76   1.52   297   11    
2017  228  19    35   -4.57   394.8  8.79   1.81   282   11    
2017  228  19    40   -4.34   395.2  8.78   1.71   301   10    
2017  228  19    45   -4.08   395    8.83   1.61   307   10    
2017  228  19    50   -3.9    395.1  9.22   1.54   324   10    
2017  228  19    55   -3.14   394.9  9.03   1.24   318   10    
2017  228  20    0    -2.26   395.5  8.78   NaN    351   10    
2017  228  20    5    -2.32   393.8  8.9    0.91   336   10    
2017  228  20    10   -2.13   393.6  9.14   0.84   350   10    
2017  228  20    15   -2.55   393.8  9.2    1      356   11    
2017  228  20    20   -1.67   403.6  9.17   0.67   317   10    
2017  228  20    25   -0.63   398.8  9.56   0.25   323   10    
2017  228  20    30   -1.39   401.2  9.7    0.5    284   10    
2017  228  20    35   -1.07   401.8  10.05  0.43   244   10    
2017  228  20    40   -0.12   399.9  10     0.21   208   10    
2017  228  20    45   -2.4    403.1  9.82   0.97   169   10    
2017  228  20    50   -2.74   400.9  9.96   1.1    166   NaN   
2017  228  20    55   -2.59   397.5  9.65   1.03   154   10    
2017  228  21    0    -3.62   401.4  9.72   1.46   168   10    
2017  228  21    5    -3.82   416.1  9.8    1.53   168   10    
2017  228  21    10   -3.91   415.6  11.42  1.62   159   12    
2017  228  21    15   -0.84   397.2  11.19  0.33   139   12    
2017  228  21    20   -1.28   395.5  10.81  0.51   165   11    
2017  228  21    25   -0.33   396.5  10.87  0.13   133   10    
2017  228  21    30   0.62    395.7  11.04  -0.74  124   10    
2017  228  21    35   -0.19   395.5  11.15  -0.67  131   NaN   
2017  228  21    40   -5.67   414    9.45   2.35   142   NaN   
2017  228  21    45   -4.38   405.2  10.25  1.78   130   NaN   
2017  228  21    50   -1.57   400.9  10.36  0.7    140   10    
2017  228  21    55   -1.43   402.4  10.02  0.38   180   NaN   
2017  228  22    0    -0.36   399.4  10.51  0.15   177   10    
2017  228  22    5    -1.1    402.5  10.13  0.45   180   NaN   
2017  228  22    10   -0.34   400.9  9.71   0.13   182   8     
2017  228  22    15   -0.36   395.5  10.18  NaN    196   6     
2017  228  22    20   -1.17   395    9.78   0.81   242   6     
2017  228  22    25   1.78    393.2  10.3   -0.7   230   6     
2017  228  22    30   1.77    393.4  9.62   -0.7   206   4     
2017  228  22    35   -1.05   397.5  9.95   0.42   183   4     
2017  228  22    40   -0.53   395.4  9.45   0.21   171   4     
2017  228  22    45   0.03    397.1  9.66   -0.02  152   5     
2017  228  22    50   1.57    397.2  9.48   -0.63  144   4     
2017  228  22    55   2.89    397.6  9.82   -1.09  157   4     
2017  228  23    0    4.78    399.3  10.26  -1.91  156   3     
2017  228  23    5    2.5     396.2  10.22  -0.99  148   3     
2017  228  23    10   0.91    396.8  9.34   -0.36  161   5     
2017  228  23    15   1.8     394.8  10.13  -0.78  169   6     
2017  228  23    20   0.38    401.8  10.01  0.01   224   6     
2017  228  23    25   3.99    398.9  11.05  -1.48  246   7     
2017  228  23    30   0.59    395.3  11.34  0.01   359   8     
2017  228  23    35   2.02    398.1  11.65  -0.84  393   10    
2017  228  23    40   0.69    398.6  12.09  -0.34  364   NaN   
2017  228  23    45   -4.94   406.3  11.46  2.01   281   NaN   
2017  228  23    50   -5.11   398.6  11.25  2.18   270   13    
2017  228  23    55   -2.95   399.1  11.12  1.04   334   13    
2017  229  0     0    -3.67   398.5  10.63  1.46   351   11    
2017  229  0     5    -3.29   397    11.68  1.3    397   11    
2017  229  0     10   -2.69   398    10.95  1.07   466   10    
2017  229  0     15   -2.84   400.9  11.88  1.14   514   10    
2017  229  0     20   -0.56   402.6  11.95  0.21   565   10    
2017  229  0     25   0.92    402.6  12.66  -0.56  602   NaN   
2017  229  0     30   2.29    398.3  13.04  -0.69  604   5     
2017  229  0     35   1.9     396.2  12.21  -0.75  535   3     
2017  229  0     40   3.39    402.2  12.57  -1.36  470   2     
2017  229  0     45   1.34    402.6  12.22  -0.54  410   0     
2017  229  0     50   2.78    401    12.25  -1.12  337   0     
2017  229  0     55   2.99    403.2  10.97  -1.21  294   0     
2017  229  1     0    4.06    400.7  12.36  -1.62  299   0     
2017  229  1     5    5.7     406    11.57  -2.32  245   1     
2017  229  1     10   5.7     405.1  11     -2.31  204   1     
2017  229  1     15   5.55    402.5  10.61  -2.28  202   3     
2017  229  1     20   5.73    NaN    NaN    NaN    192   4     
2017  229  1     25   5.64    401    10.54  -2.19  171   6     
2017  229  1     30   5.24    NaN    NaN    NaN    142   7     
2017  229  1     35   3.71    396.7  11.44  -1.55  136   8     
2017  229  1     40   3.73    NaN    NaN    NaN    116   NaN   
2017  229  1     45   6.48    397.1  11.6   -2.33  109   10    
2017  229  1     50   5.44    405.1  10.62  -2.21  91    11    
2017  229  1     55   4.2     399    11.19  -1.77  80    11    
2017  229  2     0    3.72    399.9  10.94  -1.49  69    11    
2017  229  2     5    3.17    400.4  11.42  -1.27  62    11    
2017  229  2     10   3.18    404.3  11.49  -1.4   55    12    
2017  229  2     15   3.6     402.3  10.94  -1.45  55    12    
2017  229  2     20   -1.91   403.1  11.18  0.77   74    12    
2017  229  2     25   1.16    400.2  11.58  -0.47  80    12    
2017  229  2     30   1.49    393.4  11.19  -0.59  64    13    
2017  229  2     35   1.33    395.9  11.19  -0.52  77    13    
2017  229  2     40   -0.12   402.4  11.87  0.05   60    12    
2017  229  2     45   -0.46   402.2  11.77  0.18   62    12    
2017  229  2     50   -1.82   412.8  11.11  0.79   61    11    
2017  229  2     55   -0.94   412.3  11.11  0.47   70    12    
2017  229  3     0    0.64    412.1  10.64  -0.15  74    12    
2017  229  3     5    -1.87   409.9  10.93  NaN    64    13    
2017  229  3     10   -1.61   409.1  11.13  0.63   67    12    
2017  229  3     15   -3.04   407.7  11.03  1.24   86    12    
2017  229  3     20   0.4     407.3  10.73  -0.16  123   11    
2017  229  3     25   0.74    409.6  10.77  -0.31  128   10    
2017  229  3     30   0.13    408.1  11.24  -0.05  127   NaN   
2017  229  3     35   0.55    406.2  11.14  -0.23  146   7     
2017  229  3     40   2.67    403.5  11.62  -0.8   158   6     
2017  229  3     45   3.81    402.7  11.38  -1.53  159   5     
2017  229  3     50   3.04    400.5  11.29  -1.22  143   5     
2017  229  3     55   -3.2    415.2  10.14  1.33   115   4     
2017  229  4     0    2.94    410    11.05  -1.21  91    5     
2017  229  4     5    -1.14   409.7  11.31  0.47   72    6     
2017  229  4     10   -4.76   419.8  10.58  2      60    6     
2017  229  4     15   -1.25   421.6  10.28  0.52   72    7     
2017  229  4     20   2.13    419.9  10.47  -0.89  85    7     
2017  229  4     25   6       424.8  9.53   -2.55  101   7     
2017  229  4     30   6.58    432.2  8.55   -2.81  133   7     
2017  229  4     35   5.26    428.2  9.46   -2.25  189   7     
2017  229  4     40   5.15    427.6  9.35   -2.26  260   6     
2017  229  4     45   5.79    423.1  10.39  -2.46  260   4     
2017  229  4     50   5.69    423.4  10.25  -2.41  197   2     
2017  229  4     55   4.58    425    9.89   -1.95  192   4     
2017  229  5     0    4.17    427.7  8.41   -1.69  254   5     
2017  229  5     5    4.16    429.2  8.47   -1.7   264   6     
2017  229  5     10   3.76    433.9  8.8    -1.52  244   7     
2017  229  5     15   4.13    433.5  9.25   -1.77  187   8     
2017  229  5     20   4       435.9  8.99   -1.73  126   8     
2017  229  5     25   3.72    433.4  9.16   -1.59  126   8     
2017  229  5     30   1.86    429.7  9.03   -0.8   117   7     
2017  229  5     35   0.68    430.2  8.91   -0.33  120   8     
2017  229  5     40   0.56    422    10.46  -0.24  139   NaN   
2017  229  5     45   -2.43   425.6  10.75  1.08   141   10    
2017  229  5     50   1.68    429    11.46  -0.65  136   10    
2017  229  5     55   3.6     430.8  10.85  -1.55  127   10    
2017  229  6     0    -0.08   438.5  9.94   0.03   NaN   10    
2017  229  6     5    0.07    441.9  10     -0.03  70    10    
2017  229  6     10   -1.36   442.2  9.71   0.6    63    10    
2017  229  6     15   -0.49   436.7  9.8    0.21   64    10    
2017  229  6     20   1.38    439.2  9.97   -0.9   55    11    
2017  229  6     25   4.53    440.8  10.14  -1.18  43    10    
2017  229  6     30   3.73    436.3  10.92  -1.63  46    NaN   
2017  229  6     35   -0.25   437.6  11.04  0.11   55    NaN   
2017  229  6     40   -8.34   442.1  10.92  3.69   60    NaN   
2017  229  6     45   -7.97   440.1  12.19  3.5    40    12    
2017  229  6     50   -4.13   450.6  12.19  1.86   37    15    
2017  229  6     55   -6.11   461    13.3   2.82   78    16    
2017  229  7     0    -7.75   459    13.06  3.56   117   16    
2017  229  7     5    -7.77   460.8  12.69  3.58   139   16    
2017  229  7     10   -7.04   456.2  12.9   3.21   164   15    
2017  229  7     15   -8.81   454    12.71  4      161   13    
2017  229  7     20   -8.58   460    12.79  3.88   178   13    
2017  229  7     25   -8.6    446.8  11.98  3.9    197   12    
2017  229  7     30   -9      451.6  12.75  4.04   231   10    
2017  229  7     35   -9.5    447.7  13.98  4.31   240   7     
